,% Votes obtained - Votes obtenus %,Appartenance politique,Electoral district name,Electoral district number - Numéro de la circonscription,Given name - Prénom,Middle name(s) - Autre(s) prénom(s),Nom de la circonscription,Political affiliation,Province,Rejected ballots - Bulletins rejetés***,Surname - Nom de famille,Total number of ballots cast - Nombre total de votes déposés,Type de résultats**,Type of results*,Votes obtained - Votes obtenus
643,30.1,NPD-Nouveau Parti démocratique,Rivière-du-Nord,24063,Pierre,,Rivière-du-Nord,NDP-New Democratic Party,Quebec,1044,Dionne Labelle,57701,validés,validated,17077
644,.5,Rhinocéros,Rivière-du-Nord,24063,Fobozof A.,,Rivière-du-Nord,Rhinoceros,Quebec,1044,Côté,57701,validés,validated,261
645,26.4,Libéral,Rivière-du-Nord,24063,Janice,,Rivière-du-Nord,Liberal,Quebec,1044,Bélair Rolland,57701,validés,validated,14933
646,32,Bloc Québécois,Rivière-du-Nord,24063,Rhéal,,Rivière-du-Nord,Bloc Québécois,Quebec,1044,Fortin,57701,validés,validated,18157
647,8.5,Conservateur,Rivière-du-Nord,24063,Romain,,Rivière-du-Nord,Conservative,Quebec,1044,Vignol,57701,validés,validated,4793
648,2.5,Parti Vert,Rivière-du-Nord,24063,Joey,,Rivière-du-Nord,Green Party,Quebec,1044,Leckman,57701,validés,validated,1436
649,9.4,Libéral,Battle River--Crowfoot,48002,Andy,,Battle River--Crowfoot,Liberal,Alberta,160,Kowalski,58929,validés,validated,5505
650,3.2,Parti Vert,Battle River--Crowfoot,48002,Gary,,Battle River--Crowfoot,Green Party,Alberta,160,Kelly,58929,validés,validated,1868
651,80.9,Conservateur,Battle River--Crowfoot,48002,Kevin,,Battle River--Crowfoot,Conservative,Alberta,160,Sorenson,58929,validés,validated,47552
652,6.5,NPD-Nouveau Parti démocratique,Battle River--Crowfoot,48002,Katherine,,Battle River--Crowfoot,NDP-New Democratic Party,Alberta,160,Swampy,58929,validés,validated,3844
653,19.1,Bloc Québécois,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,24020,Sébastien,,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,Bloc Québécois,Quebec,846,Dufour,51302,validés,validated,9650
654,.4,Forces et Démocratie - Allier les forces de nos régions,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,24020,Mario,,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,Forces et Démocratie - Allier les forces de nos régions,Quebec,846,Desjardins Pelchat,51302,validés,validated,182
655,33.5,Conservateur,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,24020,Sylvie,,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,Conservative,Quebec,846,Boucher,51302,validés,validated,16903
656,1.7,Parti Vert,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,24020,Patrick,,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,Green Party,Quebec,846,Kerr,51302,validés,validated,859
657,26.9,Libéral,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,24020,Jean-Roger,,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,Liberal,Quebec,846,Vigneau,51302,validés,validated,13556
658,18.4,NPD-Nouveau Parti démocratique,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,24020,Jonathan,,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,NDP-New Democratic Party,Quebec,846,Tremblay,51302,validés,validated,9306
659,2.3,Parti Vert,Mississauga--Streetsville,35063,Chris,,Mississauga--Streetsville,Green Party,Ontario,217,Hill,56216,validés,validated,1293
660,40.4,Conservateur,Mississauga--Streetsville,35063,Brad,,Mississauga--Streetsville,Conservative,Ontario,217,Butt,56216,validés,validated,22621
661,9,NPD-Nouveau Parti démocratique,Mississauga--Streetsville,35063,Fayaz,,Mississauga--Streetsville,NDP-New Democratic Party,Ontario,217,Karim,56216,validés,validated,5040
662,.5,Parti de l'Héritage Chrétien,Mississauga--Streetsville,35063,Yegor,,Mississauga--Streetsville,Christian Heritage Party,Ontario,217,Tarazevich,56216,validés,validated,253
663,47.8,Libéral,Mississauga--Streetsville,35063,Gagan,,Mississauga--Streetsville,Liberal,Ontario,217,Sikand,56216,validés,validated,26792
664,2.3,Indépendant,Sherwood Park--Fort Saskatchewan,48032,James,,Sherwood Park--Fort Saskatchewan,Independent,Alberta,180,Ford,66866,validés,validated,1563
665,9.8,NPD-Nouveau Parti démocratique,Sherwood Park--Fort Saskatchewan,48032,Joanne,,Sherwood Park--Fort Saskatchewan,NDP-New Democratic Party,Alberta,180,Cave,66866,validés,validated,6540
666,1,Libertarien,Sherwood Park--Fort Saskatchewan,48032,Stephen C.,,Sherwood Park--Fort Saskatchewan,Libertarian,Alberta,180,Burry,66866,validés,validated,678
667,20.4,Libéral,Sherwood Park--Fort Saskatchewan,48032,Rod,,Sherwood Park--Fort Saskatchewan,Liberal,Alberta,180,Frank,66866,validés,validated,13615
668,2.5,Parti Vert,Sherwood Park--Fort Saskatchewan,48032,Brandie,,Sherwood Park--Fort Saskatchewan,Green Party,Alberta,180,Harrop,66866,validés,validated,1648
669,63.9,Conservateur,Sherwood Park--Fort Saskatchewan,48032,Garnett,,Sherwood Park--Fort Saskatchewan,Conservative,Alberta,180,Genuis,66866,validés,validated,42642
670,37.8,Libéral,York--Simcoe,35119,Shaun,,York--Simcoe,Liberal,Ontario,232,Tanaka,48111,validés,validated,18083
671,8.9,NPD-Nouveau Parti démocratique,York--Simcoe,35119,Sylvia,,York--Simcoe,NDP-New Democratic Party,Ontario,232,Gerl,48111,validés,validated,4255
672,50.2,Conservateur,York--Simcoe,35119,Peter,,York--Simcoe,Conservative,Ontario,232,Van Loan,48111,validés,validated,24058
673,3.1,Parti Vert,York--Simcoe,35119,Mark,,York--Simcoe,Green Party,Ontario,232,Viitala,48111,validés,validated,1483
674,.6,Libertarien,Regina--Lewvan,47007,Wojciech,K,Regina--Lewvan,Libertarian,Saskatchewan,181,Dolata,48015,validés,validated,298
675,27.5,Libéral,Regina--Lewvan,47007,Louis,,Regina--Lewvan,Liberal,Saskatchewan,181,Browne,48015,validés,validated,13143
676,34.9,Conservateur,Regina--Lewvan,47007,Trent,,Regina--Lewvan,Conservative,Saskatchewan,181,Fraser,48015,validés,validated,16711
677,35.2,NPD-Nouveau Parti démocratique,Regina--Lewvan,47007,Erin,,Regina--Lewvan,NDP-New Democratic Party,Saskatchewan,181,Weir,48015,validés,validated,16843
678,1.8,Parti Vert,Regina--Lewvan,47007,Tamela,,Regina--Lewvan,Green Party,Saskatchewan,181,Friesen,48015,validés,validated,839
679,3.1,Parti Vert,Ottawa--Vanier,35078,Nira,,Ottawa--Vanier,Green Party,Ontario,418,Dookeran,63773,validés,validated,1947
680,.8,Libertarien,Ottawa--Vanier,35078,Coreen,,Ottawa--Vanier,Libertarian,Ontario,418,Corcoran,63773,validés,validated,503
681,57.6,Libéral,Ottawa--Vanier,35078,Mauril,,Ottawa--Vanier,Liberal,Ontario,418,Bélanger,63773,validés,validated,36474
682,.2,Marxiste-Léniniste,Ottawa--Vanier,35078,Christian,,Ottawa--Vanier,Marxist-Leninist,Ontario,418,Legeais,63773,validés,validated,128
683,19.2,NPD-Nouveau Parti démocratique,Ottawa--Vanier,35078,Emilie,,Ottawa--Vanier,NDP-New Democratic Party,Ontario,418,Taman,63773,validés,validated,12194
684,19.1,Conservateur,Ottawa--Vanier,35078,David,,Ottawa--Vanier,Conservative,Ontario,418,Piccini,63773,validés,validated,12109
685,1.3,Parti de l'Héritage Chrétien,Surrey Centre,59032,Kevin,,Surrey-Centre,Christian Heritage Party,British Columbia,352,Pielak,43550,validés,validated,553
686,.3,Communiste,Surrey Centre,59032,Iqbal,,Surrey-Centre,Communist,British Columbia,352,Kahlon,43550,validés,validated,133
687,3.5,Parti Vert,Surrey Centre,59032,Jeremiah,,Surrey-Centre,Green Party,British Columbia,352,Deneault,43550,validés,validated,1493
688,30.1,NPD-Nouveau Parti démocratique,Surrey Centre,59032,Jasbir,,Surrey-Centre,NDP-New Democratic Party,British Columbia,352,Sandhu,43550,validés,validated,12992
689,19.8,Conservateur,Surrey Centre,59032,Sucha,,Surrey-Centre,Conservative,British Columbia,352,Thind,43550,validés,validated,8556
690,45.1,Libéral,Surrey Centre,59032,Randeep,,Surrey-Centre,Liberal,British Columbia,352,Sarai,43550,validés,validated,19471
691,1.6,Parti Vert,Humber River--Black Creek,35121,Keith,,Humber River--Black Creek,Green Party,Ontario,333,Jarrett,36192,validés,validated,584
692,10.7,NPD-Nouveau Parti démocratique,Humber River--Black Creek,35121,Darnel,,Humber River--Black Creek,NDP-New Democratic Party,Ontario,333,Harris,36192,validés,validated,3851
693,.6,Marxiste-Léniniste,Humber River--Black Creek,35121,Christine,,Humber River--Black Creek,Marxist-Leninist,Ontario,333,Nugent,36192,validés,validated,201
694,20.2,Conservateur,Humber River--Black Creek,35121,Kerry,,Humber River--Black Creek,Conservative,Ontario,333,Vandenberg,36192,validés,validated,7228
695,66.9,Libéral,Humber River--Black Creek,35121,Judy,,Humber River--Black Creek,Liberal,Ontario,333,Sgro,36192,validés,validated,23995
696,2.6,Parti Vert,Vancouver South,59040,Elain,,Vancouver-Sud,Green Party,British Columbia,259,Ng,44870,validés,validated,1149
697,.4,Parti PC,Vancouver South,59040,Raj,,Vancouver-Sud,PC Party,British Columbia,259,Gupta,44870,validés,validated,166
698,.4,Marxiste-Léniniste,Vancouver South,59040,Charles,,Vancouver-Sud,Marxist-Leninist,British Columbia,259,Boylan,44870,validés,validated,178
699,14,NPD-Nouveau Parti démocratique,Vancouver South,59040,Amandeep,,Vancouver-Sud,NDP-New Democratic Party,British Columbia,259,Nijjar,44870,validés,validated,6230
700,33.9,Conservateur,Vancouver South,59040,Wai,,Vancouver-Sud,Conservative,British Columbia,259,Young,44870,validés,validated,15115
701,48.8,Libéral,Vancouver South,59040,Harjit S.,,Vancouver-Sud,Liberal,British Columbia,259,Sajjan,44870,validés,validated,21773
702,11.1,Conservateur,Saint-Léonard--Saint-Michel,24069,Jean Philippe,,Saint-Léonard--Saint-Michel,Conservative,Quebec,689,Fournier,45220,validés,validated,4957
703,14.8,NPD-Nouveau Parti démocratique,Saint-Léonard--Saint-Michel,24069,Rosannie,,Saint-Léonard--Saint-Michel,NDP-New Democratic Party,Quebec,689,Filato,45220,validés,validated,6611
704,64.7,Libéral,Saint-Léonard--Saint-Michel,24069,Nicola,,Saint-Léonard--Saint-Michel,Liberal,Quebec,689,Di Iorio,45220,validés,validated,28826
705,7.2,Bloc Québécois,Saint-Léonard--Saint-Michel,24069,Steeve,,Saint-Léonard--Saint-Michel,Bloc Québécois,Quebec,689,Gendron,45220,validés,validated,3204
706,1.8,Parti Vert,Saint-Léonard--Saint-Michel,24069,Melissa,,Saint-Léonard--Saint-Michel,Green Party,Quebec,689,Miscione,45220,validés,validated,805
707,.3,Marxiste-Léniniste,Saint-Léonard--Saint-Michel,24069,Arezki,,Saint-Léonard--Saint-Michel,Marxist-Leninist,Quebec,689,Malek,45220,validés,validated,128
708,1.4,Parti Vert,Eglinton--Lawrence,35024,Matthew,,Eglinton--Lawrence,Green Party,Ontario,328,Chisholm,56120,validés,validated,799
709,.6,Libertarien,Eglinton--Lawrence,35024,Ethan,,Eglinton--Lawrence,Libertarian,Ontario,328,Buchman,56120,validés,validated,308
710,.2,Animal Alliance/Environment Voters,Eglinton--Lawrence,35024,Rudy,,Eglinton--Lawrence,Animal Alliance/Environment Voters,Ontario,328,Brunell Solomonovici,56120,validés,validated,114
711,48.9,Libéral,Eglinton--Lawrence,35024,Marco,,Eglinton--Lawrence,Liberal,Ontario,328,Mendicino,56120,validés,validated,27278
712,6.3,NPD-Nouveau Parti démocratique,Eglinton--Lawrence,35024,Andrew,,Eglinton--Lawrence,NDP-New Democratic Party,Ontario,328,Thomson,56120,validés,validated,3505
713,42.6,Conservateur,Eglinton--Lawrence,35024,Joe,,Eglinton--Lawrence,Conservative,Ontario,328,Oliver,56120,validés,validated,23788
714,44.9,Conservateur,Huron--Bruce,35040,Ben,,Huron--Bruce,Conservative,Ontario,232,Lobb,58477,validés,validated,26174
715,13,NPD-Nouveau Parti démocratique,Huron--Bruce,35040,Gerard,,Huron--Bruce,NDP-New Democratic Party,Ontario,232,Creces,58477,validés,validated,7544
716,2.4,Parti Vert,Huron--Bruce,35040,Jutta,,Huron--Bruce,Green Party,Ontario,232,Splettstoesser,58477,validés,validated,1398
717,39.7,Libéral,Huron--Bruce,35040,Allan,,Huron--Bruce,Liberal,Ontario,232,Thompson,58477,validés,validated,23129
718,1,Libertarien,Parkdale--High Park,35081,Mark,,Parkdale--High Park,Libertarian,Ontario,269,Jeftovic,58836,validés,validated,610
719,40.2,NPD-Nouveau Parti démocratique,Parkdale--High Park,35081,Peggy,,Parkdale--High Park,NDP-New Democratic Party,Ontario,269,Nash,58836,validés,validated,23566
720,.2,Marxiste-Léniniste,Parkdale--High Park,35081,Lorne,,Parkdale--High Park,Marxist-Leninist,Ontario,269,Gershuny,58836,validés,validated,100
721,13,Conservateur,Parkdale--High Park,35081,Ian,,Parkdale--High Park,Conservative,Ontario,269,Allen,58836,validés,validated,7641
722,.3,Radical Marijuana,Parkdale--High Park,35081,Terry,,Parkdale--High Park,Radical Marijuana,Ontario,269,Parker,58836,validés,validated,191
723,42,Libéral,Parkdale--High Park,35081,Arif,,Parkdale--High Park,Liberal,Ontario,269,Virani,58836,validés,validated,24623
724,.2,Indépendant,Parkdale--High Park,35081,Carol,,Parkdale--High Park,Independent,Ontario,269,Royer,58836,validés,validated,93
725,3,Parti Vert,Parkdale--High Park,35081,Adam,,Parkdale--High Park,Green Party,Ontario,269,Phipps,58836,validés,validated,1743
726,50.7,Libéral,Bay of Quinte,35006,Neil,,Baie de Quinte,Liberal,Ontario,211,Ellis,57924,validés,validated,29281
727,12.1,NPD-Nouveau Parti démocratique,Bay of Quinte,35006,Terry,,Baie de Quinte,NDP-New Democratic Party,Ontario,211,Cassidy,57924,validés,validated,7001
728,34.3,Conservateur,Bay of Quinte,35006,Jodie,,Baie de Quinte,Conservative,Ontario,211,Jenkins,57924,validés,validated,19781
729,.6,Indépendant,Bay of Quinte,35006,Trueman,,Baie de Quinte,Independent,Ontario,211,Tuck,57924,validés,validated,372
730,2.2,Parti Vert,Bay of Quinte,35006,Rachel,,Baie de Quinte,Green Party,Ontario,211,Nelems,57924,validés,validated,1278
731,24.8,Bloc Québécois,Saint-Jean,24067,Denis,,Saint-Jean,Bloc Québécois,Quebec,1231,Hurtubise,61617,validés,validated,14979
732,10.8,Conservateur,Saint-Jean,24067,Stéphane,,Saint-Jean,Conservative,Quebec,1231,Guinta,61617,validés,validated,6549
733,29.1,NPD-Nouveau Parti démocratique,Saint-Jean,24067,Hans,,Saint-Jean,NDP-New Democratic Party,Quebec,1231,Marotte,61617,validés,validated,17555
734,33.2,Libéral,Saint-Jean,24067,Jean,,Saint-Jean,Liberal,Quebec,1231,Rioux,61617,validés,validated,20022
735,2.1,Parti Vert,Saint-Jean,24067,Marilyn,,Saint-Jean,Green Party,Quebec,1231,Redivo,61617,validés,validated,1281
736,3,Parti Vert,Toronto--St. Paul's,35090,Kevin,,Toronto--St. Paul's,Green Party,Ontario,252,Farmer,57224,validés,validated,1729
737,55.3,Libéral,Toronto--St. Paul's,35090,Carolyn,,Toronto--St. Paul's,Liberal,Ontario,252,Bennett,57224,validés,validated,31481
738,27,Conservateur,Toronto--St. Paul's,35090,Marnie,,Toronto--St. Paul's,Conservative,Ontario,252,MacDougall,57224,validés,validated,15376
739,14.7,NPD-Nouveau Parti démocratique,Toronto--St. Paul's,35090,Noah,,Toronto--St. Paul's,NDP-New Democratic Party,Ontario,252,Richler,57224,validés,validated,8386
740,1.1,Parti de l'Héritage Chrétien,Sturgeon River--Parkland,48033,Ernest,,Sturgeon River--Parkland,Christian Heritage Party,Alberta,157,Chauvet,61694,validés,validated,690
741,70.2,Conservateur,Sturgeon River--Parkland,48033,Rona,,Sturgeon River--Parkland,Conservative,Alberta,157,Ambrose,61694,validés,validated,43220
742,10,NPD-Nouveau Parti démocratique,Sturgeon River--Parkland,48033,Guy,,Sturgeon River--Parkland,NDP-New Democratic Party,Alberta,157,Desforges,61694,validés,validated,6166
743,3,Parti Vert,Sturgeon River--Parkland,48033,Brendon,,Sturgeon River--Parkland,Green Party,Alberta,157,Greene,61694,validés,validated,1875
744,15.6,Libéral,Sturgeon River--Parkland,48033,Travis,,Sturgeon River--Parkland,Liberal,Alberta,157,Dueck,61694,validés,validated,9586
745,6.1,NPD-Nouveau Parti démocratique,Markham--Stouffville,35054,Gregory,,Markham--Stouffville,NDP-New Democratic Party,Ontario,189,Hines,59962,validés,validated,3647
746,42.8,Conservateur,Markham--Stouffville,35054,Paul,,Markham--Stouffville,Conservative,Ontario,189,Calandra,59962,validés,validated,25565
747,1.9,Parti Vert,Markham--Stouffville,35054,Myles,,Markham--Stouffville,Green Party,Ontario,189,O'Brien,59962,validés,validated,1145
748,49.2,Libéral,Markham--Stouffville,35054,Jane,,Markham--Stouffville,Liberal,Ontario,189,Philpott,59962,validés,validated,29416
749,24.3,Libéral,Bécancour--Nicolet--Saurel,24009,Claude,,Bécancour--Nicolet--Saurel,Liberal,Quebec,958,Carpentier,53163,validés,validated,12666
750,2.3,Parti Vert,Bécancour--Nicolet--Saurel,24009,Corina,,Bécancour--Nicolet--Saurel,Green Party,Quebec,958,Bastiani,53163,validés,validated,1182
751,11.4,Conservateur,Bécancour--Nicolet--Saurel,24009,Yves,,Bécancour--Nicolet--Saurel,Conservative,Quebec,958,Laberge,53163,validés,validated,5955
752,22.1,NPD-Nouveau Parti démocratique,Bécancour--Nicolet--Saurel,24009,Nicolas,,Bécancour--Nicolet--Saurel,NDP-New Democratic Party,Quebec,958,Tabah,53163,validés,validated,11531
753,40,Bloc Québécois,Bécancour--Nicolet--Saurel,24009,Louis,,Bécancour--Nicolet--Saurel,Bloc Québécois,Quebec,958,Plamondon,53163,validés,validated,20871
754,.3,Marxiste-Léniniste,Québec,24059,Normand,,Québec,Marxist-Leninist,Quebec,820,Fournier,54687,validés,validated,153
755,28.9,Libéral,Québec,24059,Jean-Yves,,Québec,Liberal,Quebec,820,Duclos,54687,validés,validated,15566
756,21.8,Conservateur,Québec,24059,Pierre-Thomas,,Québec,Conservative,Quebec,820,Asselin,54687,validés,validated,11737
757,18.8,Bloc Québécois,Québec,24059,Charles,,Québec,Bloc Québécois,Quebec,820,Mordret,54687,validés,validated,10153
758,2.9,Parti Vert,Québec,24059,Philippe,,Québec,Green Party,Quebec,820,Riboty,54687,validés,validated,1570
759,.2,Forces et Démocratie - Allier les forces de nos régions,Québec,24059,Danielle,,Québec,Forces et Démocratie - Allier les forces de nos régions,Quebec,820,Provost,54687,validés,validated,122
760,27,NPD-Nouveau Parti démocratique,Québec,24059,Annick,,Québec,NDP-New Democratic Party,Quebec,820,Papillon,54687,validés,validated,14566
761,11.4,NPD-Nouveau Parti démocratique,Red Deer--Lacombe,48030,Doug,,Red Deer--Lacombe,NDP-New Democratic Party,Alberta,176,Hart,61838,validés,validated,7055
762,70.7,Conservateur,Red Deer--Lacombe,48030,Blaine,,Red Deer--Lacombe,Conservative,Alberta,176,Calkins,61838,validés,validated,43599
763,2.9,Parti Vert,Red Deer--Lacombe,48030,Les,,Red Deer--Lacombe,Green Party,Alberta,176,Kuzyk,61838,validés,validated,1773
764,15,Libéral,Red Deer--Lacombe,48030,Jeff,,Red Deer--Lacombe,Liberal,Alberta,176,Rock,61838,validés,validated,9235
765,.2,Marxiste-Léniniste,Pontiac,24057,Louis,,Pontiac,Marxist-Leninist,Quebec,467,Lang,63092,validés,validated,108
766,1.7,Parti Vert,Pontiac,24057,Colin,,Pontiac,Green Party,Quebec,467,Griffiths,63092,validés,validated,1089
767,54.5,Libéral,Pontiac,24057,William,,Pontiac,Liberal,Quebec,467,Amos,63092,validés,validated,34154
768,6.9,Bloc Québécois,Pontiac,24057,Nicolas,,Pontiac,Bloc Québécois,Quebec,467,Lepage,63092,validés,validated,4337
769,13.9,Conservateur,Pontiac,24057,Benjamin,,Pontiac,Conservative,Quebec,467,Woodman,63092,validés,validated,8716
770,22.5,NPD-Nouveau Parti démocratique,Pontiac,24057,Mathieu,,Pontiac,NDP-New Democratic Party,Quebec,467,Ravignat,63092,validés,validated,14090
771,.2,Forces et Démocratie - Allier les forces de nos régions,Pontiac,24057,Pascal,,Pontiac,Forces et Démocratie - Allier les forces de nos régions,Quebec,467,Médieu,63092,validés,validated,131
772,.4,Parti de l'Héritage Chrétien,Barrie--Innisfil,35004,Gary,,Barrie--Innisfil,Christian Heritage Party,Ontario,187,Nail,49528,validés,validated,199
773,11.8,NPD-Nouveau Parti démocratique,Barrie--Innisfil,35004,Myrna,,Barrie--Innisfil,NDP-New Democratic Party,Ontario,187,Clark,49528,validés,validated,5812
774,46.4,Conservateur,Barrie--Innisfil,35004,John,,Barrie--Innisfil,Conservative,Ontario,187,Brassard,49528,validés,validated,22901
